"","Track_Number","Slice_number","X","Y","Distance","Velocity","Pixel_value","Filename","X_centre","Y_centre","Radius","Distance_from_Centre","Include","condition"
"715",39,26,528,671,0.939,0.939,-11709623,"CG42342_5",327.5,577.5,210.5,221.229518826037,TRUE,"CG42342 RNAi"
"716",39,27,535,670,0.912,0.912,-7302783,"CG42342_5",327.5,577.5,210.5,227.183846256727,TRUE,"CG42342 RNAi"
"717",39,28,536,670,0.129,0.129,-7040379,"CG42342_5",327.5,577.5,210.5,228.097566843665,TRUE,"CG42342 RNAi"
"718",39,29,536,670,0,0,-6448244,"CG42342_5",327.5,577.5,210.5,228.097566843665,TRUE,"CG42342 RNAi"
"719",39,30,539,670,0.387,0.387,-6842234,"CG42342_5",327.5,577.5,210.5,230.843020254025,TRUE,"CG42342 RNAi"
"720",39,31,540,662,1.04,1.04,-7960453,"CG42342_5",327.5,577.5,210.5,228.684280176841,TRUE,"CG42342 RNAi"
"721",39,32,540,662,0,0,-7566722,"CG42342_5",327.5,577.5,210.5,228.684280176841,TRUE,"CG42342 RNAi"
"722",39,33,540,661,0.129,0.129,-9672362,"CG42342_5",327.5,577.5,210.5,228.31666605835,TRUE,"CG42342 RNAi"
"723",39,34,542,660,0.288,0.288,-8949667,"CG42342_5",327.5,577.5,210.5,229.818406573538,TRUE,"CG42342 RNAi"
"724",39,35,543,658,0.288,0.288,-7173256,"CG42342_5",327.5,577.5,210.5,230.044560900709,TRUE,"CG42342 RNAi"
"725",39,36,543,666,1.032,1.032,-6383227,"CG42342_5",327.5,577.5,210.5,232.964589583911,TRUE,"CG42342 RNAi"
"726",39,37,536,654,1.792,1.792,-12235454,"CG42342_5",327.5,577.5,210.5,222.091197484277,TRUE,"CG42342 RNAi"
"727",39,38,533,650,0.645,0.645,-10526378,"CG42342_5",327.5,577.5,210.5,217.913973852069,TRUE,"CG42342 RNAi"
"728",39,39,519,658,2.08,2.08,-10592174,"CG42342_5",327.5,577.5,210.5,207.731798239942,FALSE,"CG42342 RNAi"
"729",39,40,512,650,1.371,1.371,-11051697,"CG42342_5",327.5,577.5,210.5,198.233448237173,FALSE,"CG42342 RNAi"
"730",39,41,507,644,1.008,1.008,-11579069,"CG42342_5",327.5,577.5,210.5,191.422307999878,FALSE,"CG42342 RNAi"
"731",39,42,501,639,1.008,1.008,-10002113,"CG42342_5",327.5,577.5,210.5,184.077429360582,FALSE,"CG42342 RNAi"
"732",39,43,497,632,1.04,1.04,-7503262,"CG42342_5",327.5,577.5,210.5,178.046342282003,FALSE,"CG42342 RNAi"
"733",39,44,495,628,0.577,0.577,-10595796,"CG42342_5",327.5,577.5,210.5,174.947134872224,FALSE,"CG42342 RNAi"
"734",39,45,490,619,1.328,1.328,-7436962,"CG42342_5",327.5,577.5,210.5,167.715532971755,FALSE,"CG42342 RNAi"
"735",39,46,496,622,0.865,0.865,-7043489,"CG42342_5",327.5,577.5,210.5,174.27707824037,FALSE,"CG42342 RNAi"
"736",39,47,510,614,2.08,2.08,-8488355,"CG42342_5",327.5,577.5,210.5,186.114212246137,FALSE,"CG42342 RNAi"
"737",40,2,311,552,4.051,4.051,-12502239,"CG42342_6",327.5,577.5,210.5,30.3726850969749,FALSE,"CG42342 RNAi"
"738",40,3,308,542,1.347,1.347,-12435415,"CG42342_6",327.5,577.5,210.5,40.5030863021573,FALSE,"CG42342 RNAi"
"739",40,4,306,535,0.939,0.939,-12106966,"CG42342_6",327.5,577.5,210.5,47.6287728164394,FALSE,"CG42342 RNAi"
"740",40,5,307,532,0.408,0.408,-12041938,"CG42342_6",327.5,577.5,210.5,49.9049095781167,FALSE,"CG42342 RNAi"
"741",40,6,307,526,0.774,0.774,-11450580,"CG42342_6",327.5,577.5,210.5,55.4301362076623,FALSE,"CG42342 RNAi"
"742",40,7,302,519,1.11,1.11,-8427460,"CG42342_6",327.5,577.5,210.5,63.8161421585479,FALSE,"CG42342 RNAi"
"743",40,8,302,517,0.258,0.258,-8098754,"CG42342_6",327.5,577.5,210.5,65.6543981771214,FALSE,"CG42342 RNAi"
"744",40,9,301,512,0.658,0.658,-8492999,"CG42342_6",327.5,577.5,210.5,70.657625207758,FALSE,"CG42342 RNAi"
"745",40,10,299,504,1.064,1.064,-7834812,"CG42342_6",327.5,577.5,210.5,78.8321000608255,FALSE,"CG42342 RNAi"
"746",40,11,302,497,0.982,0.982,-7966655,"CG42342_6",327.5,577.5,210.5,84.4422879841611,FALSE,"CG42342 RNAi"
"747",40,12,302,491,0.774,0.774,-8164286,"CG42342_6",327.5,577.5,210.5,90.1803748051648,FALSE,"CG42342 RNAi"
"748",40,13,300,486,0.695,0.695,-8558533,"CG42342_6",327.5,577.5,210.5,95.5431839536448,FALSE,"CG42342 RNAi"
"749",40,14,298,477,1.189,1.189,-11844305,"CG42342_6",327.5,577.5,210.5,104.740154668589,FALSE,"CG42342 RNAi"
"750",40,15,297,473,0.532,0.532,-11318224,"CG42342_6",327.5,577.5,210.5,108.860001837222,FALSE,"CG42342 RNAi"
"751",40,16,297,466,0.903,0.903,-11318476,"CG42342_6",327.5,577.5,210.5,115.596280216969,FALSE,"CG42342 RNAi"
"752",40,17,297,458,1.032,1.032,-11646928,"CG42342_6",327.5,577.5,210.5,123.330855830972,FALSE,"CG42342 RNAi"
"753",40,18,300,450,1.102,1.102,-12041427,"CG42342_6",327.5,577.5,210.5,130.431974607456,FALSE,"CG42342 RNAi"
"754",40,19,302,442,1.064,1.064,-11713232,"CG42342_6",327.5,577.5,210.5,137.878569763397,FALSE,"CG42342 RNAi"
"755",40,20,304,436,0.816,0.816,-9017788,"CG42342_6",327.5,577.5,210.5,143.438139976786,FALSE,"CG42342 RNAi"
"756",40,21,301,434,0.465,0.465,-8888522,"CG42342_6",327.5,577.5,210.5,145.926351287216,FALSE,"CG42342 RNAi"
"757",40,22,307,427,1.189,1.189,-7835580,"CG42342_6",327.5,577.5,210.5,151.889762657001,FALSE,"CG42342 RNAi"
"758",40,23,304,417,1.347,1.347,-7967936,"CG42342_6",327.5,577.5,210.5,162.211281975083,FALSE,"CG42342 RNAi"
"759",40,24,308,410,1.04,1.04,-7769791,"CG42342_6",327.5,577.5,210.5,168.631254517068,FALSE,"CG42342 RNAi"
"760",40,25,310,403,0.939,0.939,-7704766,"CG42342_6",327.5,577.5,210.5,175.375311831512,FALSE,"CG42342 RNAi"
"761",40,26,313,405,0.465,0.465,-7375801,"CG42342_6",327.5,577.5,210.5,173.108347574575,FALSE,"CG42342 RNAi"
"762",40,27,314,396,1.168,1.168,-11123680,"CG42342_6",327.5,577.5,210.5,182.00137362119,FALSE,"CG42342 RNAi"
"763",40,28,317,388,1.102,1.102,-11186638,"CG42342_6",327.5,577.5,210.5,189.790674164986,FALSE,"CG42342 RNAi"
"764",40,29,322,382,1.008,1.008,-11515853,"CG42342_6",327.5,577.5,210.5,195.577350426884,FALSE,"CG42342 RNAi"
"765",40,30,326,375,1.04,1.04,-10988737,"CG42342_6",327.5,577.5,210.5,202.50555547935,FALSE,"CG42342 RNAi"
"766",40,31,329,370,0.752,0.752,-11777738,"CG42342_6",327.5,577.5,210.5,207.505421615918,FALSE,"CG42342 RNAi"
"767",40,32,332,368,0.465,0.465,-10528958,"CG42342_6",327.5,577.5,210.5,209.548323782368,FALSE,"CG42342 RNAi"
"768",40,33,338,362,1.095,1.095,-10594491,"CG42342_6",327.5,577.5,210.5,215.755648825239,TRUE,"CG42342 RNAi"
"769",40,34,342,356,0.93,0.93,-10922946,"CG42342_6",327.5,577.5,210.5,221.974097587984,TRUE,"CG42342 RNAi"
"770",40,35,346,347,1.271,1.271,-11514566,"CG42342_6",327.5,577.5,210.5,231.241216049389,TRUE,"CG42342 RNAi"
"771",40,36,351,346,0.658,0.658,-11383756,"CG42342_6",327.5,577.5,210.5,232.689707550635,TRUE,"CG42342 RNAi"
"772",40,37,362,343,1.471,1.471,-10265526,"CG42342_6",327.5,577.5,210.5,237.024260361677,TRUE,"CG42342 RNAi"
"773",40,38,355,343,0.903,0.903,-9477303,"CG42342_6",327.5,577.5,210.5,236.106967283899,TRUE,"CG42342 RNAi"
"774",40,39,354,342,0.182,0.182,-9476790,"CG42342_6",327.5,577.5,210.5,236.986286523081,TRUE,"CG42342 RNAi"
"775",40,40,369,346,2.003,2.003,-11252421,"CG42342_6",327.5,577.5,210.5,235.190348441427,TRUE,"CG42342 RNAi"
"776",40,41,376,346,0.903,0.903,-10002355,"CG42342_6",327.5,577.5,210.5,236.525897102199,TRUE,"CG42342 RNAi"
"777",40,42,380,348,0.577,0.577,-10659772,"CG42342_6",327.5,577.5,210.5,235.428333044262,TRUE,"CG42342 RNAi"
"778",40,43,377,358,1.347,1.347,-11448261,"CG42342_6",327.5,577.5,210.5,225.012221890279,TRUE,"CG42342 RNAi"
"779",40,44,380,356,0.465,0.465,-10856385,"CG42342_6",327.5,577.5,210.5,227.636772073406,TRUE,"CG42342 RNAi"
"780",40,45,388,365,1.553,1.553,-11250628,"CG42342_6",327.5,577.5,210.5,220.944563182713,TRUE,"CG42342 RNAi"
"781",40,46,396,368,1.102,1.102,-11185601,"CG42342_6",327.5,577.5,210.5,220.414382470836,TRUE,"CG42342 RNAi"
"782",40,47,396,368,0,0,-10330809,"CG42342_6",327.5,577.5,210.5,220.414382470836,TRUE,"CG42342 RNAi"
"783",41,2,366,568,5.444,5.444,-12435668,"CG42342_7",327.5,577.5,210.5,39.6547601177967,FALSE,"CG42342 RNAi"
"784",41,3,380,568,1.806,1.806,-11974862,"CG42342_7",327.5,577.5,210.5,53.352600686377,FALSE,"CG42342 RNAi"
"785",41,4,381,568,0.129,0.129,-11187153,"CG42342_7",327.5,577.5,210.5,54.3369119475886,FALSE,"CG42342 RNAi"
"786",41,5,393,564,1.632,1.632,-8491711,"CG42342_7",327.5,577.5,210.5,66.8767523134908,FALSE,"CG42342 RNAi"
"787",41,6,401,562,1.064,1.064,-7966655,"CG42342_7",327.5,577.5,210.5,75.1165760668043,FALSE,"CG42342 RNAi"
"788",41,7,410,559,1.224,1.224,-7769276,"CG42342_7",327.5,577.5,210.5,84.5488024752569,FALSE,"CG42342 RNAi"
"789",41,8,418,556,1.102,1.102,-8756684,"CG42342_7",327.5,577.5,210.5,93.0188153009917,FALSE,"CG42342 RNAi"
"790",41,9,426,552,1.154,1.154,-8030643,"CG42342_7",327.5,577.5,210.5,101.74723583469,FALSE,"CG42342 RNAi"
"791",41,10,435,548,1.271,1.271,-10330819,"CG42342_7",327.5,577.5,210.5,111.474212264541,FALSE,"CG42342 RNAi"
"792",41,11,449,542,1.965,1.965,-11843018,"CG42342_7",327.5,577.5,210.5,126.580014220255,FALSE,"CG42342 RNAi"
"793",41,12,452,536,0.865,0.865,-10528188,"CG42342_7",327.5,577.5,210.5,131.234522896988,FALSE,"CG42342 RNAi"
"794",41,13,460,531,1.217,1.217,-11646928,"CG42342_7",327.5,577.5,210.5,140.422576532408,FALSE,"CG42342 RNAi"
"795",41,14,470,524,1.575,1.575,-8031673,"CG42342_7",327.5,577.5,210.5,152.212023178197,FALSE,"CG42342 RNAi"
"796",41,15,476,521,0.865,0.865,-8031160,"CG42342_7",327.5,577.5,210.5,158.88517866686,FALSE,"CG42342 RNAi"
"797",41,16,482,516,1.008,1.008,-8689603,"CG42342_7",327.5,577.5,210.5,166.290408622987,FALSE,"CG42342 RNAi"
"798",41,17,491,508,1.553,1.553,-7636402,"CG42342_7",327.5,577.5,210.5,177.658380044399,FALSE,"CG42342 RNAi"
"799",41,18,498,502,1.189,1.189,-11383245,"CG42342_7",327.5,577.5,210.5,186.468495998654,FALSE,"CG42342 RNAi"
"800",41,19,506,498,1.154,1.154,-11447231,"CG42342_7",327.5,577.5,210.5,195.403428833785,FALSE,"CG42342 RNAi"
"801",41,20,512,492,1.095,1.095,-11250104,"CG42342_7",327.5,577.5,210.5,203.34822349851,FALSE,"CG42342 RNAi"
"802",41,21,520,486,1.29,1.29,-9737640,"CG42342_7",327.5,577.5,210.5,213.13962559787,TRUE,"CG42342 RNAi"
"803",41,22,526,480,1.095,1.095,-11055034,"CG42342_7",327.5,577.5,210.5,221.152662204189,TRUE,"CG42342 RNAi"
"804",41,23,530,471,1.271,1.271,-10329779,"CG42342_7",327.5,577.5,210.5,228.797945794974,TRUE,"CG42342 RNAi"
"805",41,24,536,467,0.93,0.93,-7830672,"CG42342_7",327.5,577.5,210.5,235.971396571703,TRUE,"CG42342 RNAi"
"806",41,25,530,462,1.008,1.008,-8094615,"CG42342_7",327.5,577.5,210.5,233.123357903064,TRUE,"CG42342 RNAi"
"807",41,26,526,453,1.271,1.271,-10463167,"CG42342_7",327.5,577.5,210.5,234.312825086464,TRUE,"CG42342 RNAi"
"808",41,27,530,452,0.532,0.532,-8423584,"CG42342_7",327.5,577.5,210.5,238.236227303909,TRUE,"CG42342 RNAi"
"809",41,28,526,452,0.516,0.516,-8818090,"CG42342_7",327.5,577.5,210.5,234.845694020563,TRUE,"CG42342 RNAi"
"810",41,29,518,446,1.29,1.29,-10660285,"CG42342_7",327.5,577.5,210.5,231.478940726797,TRUE,"CG42342 RNAi"
"811",41,30,512,439,1.189,1.189,-7830942,"CG42342_7",327.5,577.5,210.5,230.700021673168,TRUE,"CG42342 RNAi"
"812",41,31,513,447,1.04,1.04,-10330816,"CG42342_7",327.5,577.5,210.5,226.80498230859,TRUE,"CG42342 RNAi"
"813",41,32,500,456,2.04,2.04,-11974088,"CG42342_7",327.5,577.5,210.5,210.994075746216,TRUE,"CG42342 RNAi"
"814",41,33,490,452,1.389,1.389,-12039879,"CG42342_7",327.5,577.5,210.5,205.320481199514,FALSE,"CG42342 RNAi"
"815",41,34,480,452,1.29,1.29,-11907780,"CG42342_7",327.5,577.5,210.5,197.500632910378,FALSE,"CG42342 RNAi"
"816",41,35,474,453,0.785,0.785,-11842248,"CG42342_7",327.5,577.5,210.5,192.256339297304,FALSE,"CG42342 RNAi"
"817",41,36,464,446,1.575,1.575,-11448522,"CG42342_7",327.5,577.5,210.5,189.537595215303,FALSE,"CG42342 RNAi"
"818",41,37,456,444,1.064,1.064,-10463434,"CG42342_7",327.5,577.5,210.5,185.295709610342,FALSE,"CG42342 RNAi"
"819",41,38,449,440,1.04,1.04,-8688565,"CG42342_7",327.5,577.5,210.5,183.489781731845,FALSE,"CG42342 RNAi"
"820",41,39,440,440,1.161,1.161,-7505847,"CG42342_7",327.5,577.5,210.5,177.658380044399,FALSE,"CG42342 RNAi"
"821",41,40,443,433,0.982,0.982,-9740487,"CG42342_7",327.5,577.5,210.5,184.987837438033,FALSE,"CG42342 RNAi"
"822",41,41,443,423,1.29,1.29,-11843019,"CG42342_7",327.5,577.5,210.5,192.900233281352,FALSE,"CG42342 RNAi"
"823",41,42,440,415,1.102,1.102,-11777225,"CG42342_7",327.5,577.5,210.5,197.642353760524,FALSE,"CG42342 RNAi"
"824",41,43,436,410,0.826,0.826,-12435417,"CG42342_7",327.5,577.5,210.5,199.57078944575,FALSE,"CG42342 RNAi"
"825",41,44,430,401,1.395,1.395,-11185350,"CG42342_7",327.5,577.5,210.5,204.104140085399,FALSE,"CG42342 RNAi"
"826",41,45,426,391,1.389,1.389,-11711690,"CG42342_7",327.5,577.5,210.5,210.913489374198,TRUE,"CG42342 RNAi"
"827",41,46,418,386,1.217,1.217,-11514566,"CG42342_7",327.5,577.5,210.5,211.807695799751,TRUE,"CG42342 RNAi"
"828",41,47,413,379,1.11,1.11,-10659774,"CG42342_7",327.5,577.5,210.5,216.13074746551,TRUE,"CG42342 RNAi"
"829",42,2,375,597,5.345,5.345,-11645901,"CG42342_8",327.5,577.5,210.5,51.346859689761,FALSE,"CG42342 RNAi"
"830",42,3,384,601,1.271,1.271,-11842767,"CG42342_8",327.5,577.5,210.5,61.1923197795279,FALSE,"CG42342 RNAi"
"831",42,4,391,601,0.903,0.903,-7965369,"CG42342_8",327.5,577.5,210.5,67.7089358947547,FALSE,"CG42342 RNAi"
"832",42,5,399,597,1.154,1.154,-8031162,"CG42342_8",327.5,577.5,210.5,74.111402631444,FALSE,"CG42342 RNAi"
"833",42,6,411,599,1.569,1.569,-7769019,"CG42342_8",327.5,577.5,210.5,86.2235466679491,FALSE,"CG42342 RNAi"
"834",42,7,416,597,0.695,0.695,-8492488,"CG42342_8",327.5,577.5,210.5,90.6228448019593,FALSE,"CG42342 RNAi"
"835",42,8,425,597,1.161,1.161,-8491972,"CG42342_8",327.5,577.5,210.5,99.4308805150593,FALSE,"CG42342 RNAi"
"836",42,9,437,597,1.548,1.548,-11579593,"CG42342_8",327.5,577.5,210.5,111.2227494715,FALSE,"CG42342 RNAi"
"837",42,10,445,598,1.04,1.04,-11711433,"CG42342_8",327.5,577.5,210.5,119.274892580124,FALSE,"CG42342 RNAi"
"838",42,11,452,597,0.912,0.912,-11053249,"CG42342_8",327.5,577.5,210.5,126.017855877649,FALSE,"CG42342 RNAi"
"839",42,12,462,597,1.29,1.29,-10132408,"CG42342_8",327.5,577.5,210.5,135.906217664977,FALSE,"CG42342 RNAi"
"840",42,13,476,597,1.806,1.806,-8228274,"CG42342_8",327.5,577.5,210.5,149.774830996399,FALSE,"CG42342 RNAi"
"841",42,14,487,599,1.442,1.442,-7834032,"CG42342_8",327.5,577.5,210.5,160.942536328964,FALSE,"CG42342 RNAi"
"842",42,15,497,598,1.296,1.296,-8359610,"CG42342_8",327.5,577.5,210.5,170.735175051891,FALSE,"CG42342 RNAi"
"843",42,16,504,595,0.982,0.982,-8096434,"CG42342_8",327.5,577.5,210.5,177.365441955303,FALSE,"CG42342 RNAi"
"844",42,17,514,593,1.316,1.316,-10001844,"CG42342_8",327.5,577.5,210.5,187.142993456875,FALSE,"CG42342 RNAi"
"845",42,18,522,591,1.064,1.064,-9341855,"CG42342_8",327.5,577.5,210.5,194.967946083452,FALSE,"CG42342 RNAi"
"846",42,19,533,589,1.442,1.442,-9408159,"CG42342_8",327.5,577.5,210.5,205.821524627528,FALSE,"CG42342 RNAi"
"847",42,20,539,581,1.29,1.29,-12105421,"CG42342_8",327.5,577.5,210.5,211.528957828473,TRUE,"CG42342 RNAi"
"848",42,21,545,575,1.095,1.095,-10922946,"CG42342_8",327.5,577.5,210.5,217.514367341562,TRUE,"CG42342 RNAi"
"849",42,22,559,563,2.379,2.379,-11249339,"CG42342_8",327.5,577.5,210.5,231.953659164929,TRUE,"CG42342 RNAi"
"850",42,23,560,555,1.04,1.04,-10922425,"CG42342_8",327.5,577.5,210.5,233.586172535962,TRUE,"CG42342 RNAi"
"851",42,24,558,551,0.577,0.577,-9605538,"CG42342_8",327.5,577.5,210.5,232.018318242332,TRUE,"CG42342 RNAi"
"852",42,25,559,543,1.04,1.04,-9212577,"CG42342_8",327.5,577.5,210.5,234.056617082278,TRUE,"CG42342 RNAi"
"853",42,26,557,534,1.189,1.189,-11185601,"CG42342_8",327.5,577.5,210.5,233.586172535962,TRUE,"CG42342 RNAi"
"854",42,27,555,525,1.189,1.189,-11974604,"CG42342_8",327.5,577.5,210.5,233.479121122211,TRUE,"CG42342 RNAi"
"855",42,28,553,518,0.939,0.939,-9278118,"CG42342_8",327.5,577.5,210.5,233.217709447632,TRUE,"CG42342 RNAi"
"856",42,29,551,509,1.189,1.189,-12895964,"CG42342_8",327.5,577.5,210.5,233.761630726687,TRUE,"CG42342 RNAi"
"857",42,30,550,501,1.04,1.04,-9476268,"CG42342_8",327.5,577.5,210.5,235.283871100422,TRUE,"CG42342 RNAi"
"858",42,31,547,493,1.102,1.102,-9079720,"CG42342_8",327.5,577.5,210.5,235.203103721018,TRUE,"CG42342 RNAi"
"859",42,32,547,488,0.645,0.645,-8817829,"CG42342_8",327.5,577.5,210.5,237.045354310098,TRUE,"CG42342 RNAi"
"860",42,33,544,483,0.752,0.752,-8949674,"CG42342_8",327.5,577.5,210.5,236.225527833043,TRUE,"CG42342 RNAi"
"861",42,34,545,477,0.785,0.785,-8817831,"CG42342_8",327.5,577.5,210.5,239.596535868113,TRUE,"CG42342 RNAi"
"862",42,35,541,471,0.93,0.93,-10068676,"CG42342_8",327.5,577.5,210.5,238.588557982146,TRUE,"CG42342 RNAi"
"863",42,36,535,457,1.965,1.965,-9146281,"CG42342_8",327.5,577.5,210.5,239.951036672068,TRUE,"CG42342 RNAi"
"864",42,37,533,454,0.465,0.465,-9870515,"CG42342_8",327.5,577.5,210.5,239.755083366339,TRUE,"CG42342 RNAi"
"865",42,38,531,453,0.288,0.288,-7567251,"CG42342_8",327.5,577.5,210.5,238.563408761696,TRUE,"CG42342 RNAi"
"866",42,39,529,451,0.365,0.365,-8488872,"CG42342_8",327.5,577.5,210.5,237.917002334848,TRUE,"CG42342 RNAi"
"867",42,40,519,443,1.652,1.652,-9212074,"CG42342_8",327.5,577.5,210.5,234.013888476731,TRUE,"CG42342 RNAi"
"868",42,41,513,434,1.395,1.395,-10263994,"CG42342_8",327.5,577.5,210.5,234.526117948513,TRUE,"CG42342 RNAi"
"869",42,42,505,423,1.755,1.755,-11119553,"CG42342_8",327.5,577.5,210.5,235.32211965729,TRUE,"CG42342 RNAi"
"870",42,43,501,415,1.154,1.154,-8094104,"CG42342_8",327.5,577.5,210.5,237.715165692053,TRUE,"CG42342 RNAi"
"871",42,44,496,410,0.912,0.912,-10133689,"CG42342_8",327.5,577.5,210.5,237.588930718584,TRUE,"CG42342 RNAi"
"872",42,45,494,407,0.465,0.465,-9937341,"CG42342_8",327.5,577.5,210.5,238.311770586348,TRUE,"CG42342 RNAi"
"873",42,46,486,399,1.459,1.459,-11910102,"CG42342_8",327.5,577.5,210.5,238.714264341283,TRUE,"CG42342 RNAi"
"874",42,47,481,397,0.695,0.695,-10463943,"CG42342_8",327.5,577.5,210.5,236.94408623133,TRUE,"CG42342 RNAi"
"875",43,2,362,557,5.798,5.798,-12303829,"CG42342_9",327.5,577.5,210.5,40.1310353716422,FALSE,"CG42342 RNAi"
"876",43,3,364,553,0.577,0.577,-12173013,"CG42342_9",327.5,577.5,210.5,43.9602092806665,FALSE,"CG42342 RNAi"
"877",43,4,368,542,1.51,1.51,-11581899,"CG42342_9",327.5,577.5,210.5,53.856290254714,FALSE,"CG42342 RNAi"
"878",43,5,369,533,1.168,1.168,-9279936,"CG42342_9",327.5,577.5,210.5,60.8481717063052,FALSE,"CG42342 RNAi"
"879",43,6,371,526,0.939,0.939,-11256305,"CG42342_9",327.5,577.5,210.5,67.4129067760766,FALSE,"CG42342 RNAi"
"880",43,7,373,517,1.189,1.189,-10072033,"CG42342_9",327.5,577.5,210.5,75.7000660501693,FALSE,"CG42342 RNAi"
"881",43,8,378,511,1.008,1.008,-8229827,"CG42342_9",327.5,577.5,210.5,83.5014969925689,FALSE,"CG42342 RNAi"
"882",43,9,378,501,1.29,1.29,-11058926,"CG42342_9",327.5,577.5,210.5,91.6651515026294,FALSE,"CG42342 RNAi"
"883",43,10,379,491,1.296,1.296,-11122394,"CG42342_9",327.5,577.5,210.5,100.670253799223,FALSE,"CG42342 RNAi"
"884",43,11,383,484,1.04,1.04,-11318474,"CG42342_9",327.5,577.5,210.5,108.731320234788,FALSE,"CG42342 RNAi"
"885",43,12,383,475,1.161,1.161,-10332099,"CG42342_9",327.5,577.5,210.5,116.561142753492,FALSE,"CG42342 RNAi"
"886",43,13,383,465,1.29,1.29,-11910609,"CG42342_9",327.5,577.5,210.5,125.44520716233,FALSE,"CG42342 RNAi"
"887",43,14,382,456,1.168,1.168,-13029094,"CG42342_9",327.5,577.5,210.5,133.163433419239,FALSE,"CG42342 RNAi"
"888",43,15,382,447,1.161,1.161,-12306667,"CG42342_9",327.5,577.5,210.5,141.423123993214,FALSE,"CG42342 RNAi"
"889",43,16,383,439,1.04,1.04,-10400737,"CG42342_9",327.5,577.5,210.5,149.206233113768,FALSE,"CG42342 RNAi"
"890",43,17,384,431,1.04,1.04,-9677273,"CG42342_9",327.5,577.5,210.5,157.017514946582,FALSE,"CG42342 RNAi"
"891",43,18,384,422,1.161,1.161,-10006238,"CG42342_9",327.5,577.5,210.5,165.446365931682,FALSE,"CG42342 RNAi"
"892",43,19,384,413,1.161,1.161,-8230340,"CG42342_9",327.5,577.5,210.5,173.932458155458,FALSE,"CG42342 RNAi"
"893",43,20,384,395,2.322,2.322,-11711945,"CG42342_9",327.5,577.5,210.5,191.045806025675,FALSE,"CG42342 RNAi"
"894",43,21,385,387,1.04,1.04,-11317702,"CG42342_9",327.5,577.5,210.5,198.988693146118,FALSE,"CG42342 RNAi"
"895",43,22,388,379,1.102,1.102,-11909324,"CG42342_9",327.5,577.5,210.5,207.515059694471,FALSE,"CG42342 RNAi"
"896",43,23,386,369,1.316,1.316,-11778765,"CG42342_9",327.5,577.5,210.5,216.551379584615,TRUE,"CG42342 RNAi"
"897",43,24,386,361,1.032,1.032,-11120322,"CG42342_9",327.5,577.5,210.5,224.264352940899,TRUE,"CG42342 RNAi"
"898",43,25,390,354,1.04,1.04,-9146794,"CG42342_9",327.5,577.5,210.5,232.074341537362,TRUE,"CG42342 RNAi"
"899",43,26,390,350,0.516,0.516,-8029342,"CG42342_9",327.5,577.5,210.5,235.929014748081,TRUE,"CG42342 RNAi"
"900",43,27,396,350,0.774,0.774,-10199993,"CG42342_9",327.5,577.5,210.5,237.588930718584,TRUE,"CG42342 RNAi"
"901",43,28,401,355,0.912,0.912,-10528186,"CG42342_9",327.5,577.5,210.5,234.32562813316,TRUE,"CG42342 RNAi"
"902",43,29,408,355,0.903,0.903,-11844559,"CG42342_9",327.5,577.5,210.5,236.614665648603,TRUE,"CG42342 RNAi"
"903",43,30,412,357,0.577,0.577,-11778766,"CG42342_9",327.5,577.5,210.5,236.136613001881,TRUE,"CG42342 RNAi"
"904",43,31,416,359,0.577,0.577,-9542061,"CG42342_9",327.5,577.5,210.5,235.742444205535,TRUE,"CG42342 RNAi"
"905",43,32,424,363,1.154,1.154,-10002355,"CG42342_9",327.5,577.5,210.5,235.207355327167,TRUE,"CG42342 RNAi"
"906",43,33,430,363,0.774,0.774,-10725826,"CG42342_9",327.5,577.5,210.5,237.73199195733,TRUE,"CG42342 RNAi"
"907",43,34,427,366,0.547,0.547,-11711690,"CG42342_9",327.5,577.5,210.5,233.735962145323,TRUE,"CG42342 RNAi"
"908",43,35,436,369,1.224,1.224,-11580106,"CG42342_9",327.5,577.5,210.5,235.041485699865,TRUE,"CG42342 RNAi"
"909",43,36,447,375,1.616,1.616,-11251141,"CG42342_9",327.5,577.5,210.5,235.130814654311,TRUE,"CG42342 RNAi"
"910",43,37,457,383,1.652,1.652,-11382468,"CG42342_9",327.5,577.5,210.5,233.66749880974,TRUE,"CG42342 RNAi"
"911",43,38,468,389,1.616,1.616,-11382467,"CG42342_9",327.5,577.5,210.5,235.101042107431,TRUE,"CG42342 RNAi"
"912",43,39,472,391,0.577,0.577,-11515083,"CG42342_9",327.5,577.5,210.5,235.929014748081,TRUE,"CG42342 RNAi"
"913",43,40,480,400,1.553,1.553,-11448520,"CG42342_9",327.5,577.5,210.5,234.013888476731,TRUE,"CG42342 RNAi"
"914",43,41,487,406,1.189,1.189,-11973835,"CG42342_9",327.5,577.5,210.5,234.206105812808,TRUE,"CG42342 RNAi"
"915",43,42,494,412,1.189,1.189,-11843016,"CG42342_9",327.5,577.5,210.5,234.76051627137,TRUE,"CG42342 RNAi"
"916",43,43,503,421,1.642,1.642,-11185086,"CG42342_9",327.5,577.5,210.5,235.143573163291,TRUE,"CG42342 RNAi"
"917",43,44,507,428,1.04,1.04,-11908041,"CG42342_9",327.5,577.5,210.5,233.603296209621,TRUE,"CG42342 RNAi"
"918",43,45,515,434,1.29,1.29,-10856123,"CG42342_9",327.5,577.5,210.5,236.111202614361,TRUE,"CG42342 RNAi"
