...1,Label,Area,Mean,Min,Max,IntDen,RawIntDen
499,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L2_S3L_C3.tif,25.802,254.749,0,255,6573.065,1555755
500,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L2_S3L_C3.tif,12.916,255,255,255,3293.536,779535
501,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L2_S3L_C3.tif,280.291,247.966,0,255,69502.542,16450305
502,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L2_S3L_C3.tif,3.604,255,255,255,919.001,217515
503,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L2_S3R_C1.tif,392.933,244.447,0,255,96051.218,22734015
504,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L2_S3R_C1.tif,2.493,255,255,255,635.651,150450
505,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L2_S3R_C1.tif,2.096,255,255,255,534.378,126480
506,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L2_S3R_C3.tif,26.182,255,255,255,6676.493,1580235
507,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L2_S3R_C3.tif,454.382,246.943,0,255,112206.457,26557740
508,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L2_S3R_C3.tif,3.705,255,255,255,944.858,223635
509,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L2_S3R_C3.tif,4.702,254.542,0,255,1196.964,283305
510,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L2_S4L_C1.tif,102.951,248.773,0,255,25611.36,6061860
511,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L2_S4L_C3.tif,335.085,248.036,0,255,83113.021,19671720
512,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S2R_C1.tif,5.298,240.156,0,255,1272.38,301155
513,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S2R_C1.tif,3.714,255,255,255,947.013,224145
514,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S2R_C1.tif,224.567,244.661,0,255,54942.896,13004235
515,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S2R_C1.tif,4.242,249.92,0,255,1060.137,250920
516,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S2R_C1.tif,112.922,252.558,0,255,28519.195,6750105
517,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S2R_C1.tif,7.85,253.628,0,255,1990.989,471240
518,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S2R_C1.tif,3.021,255,255,255,770.323,182325
519,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S2R_C1.tif,5.957,255,255,255,1519.099,359550
520,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S2R_C1.tif,2.205,227.644,0,255,502.057,118830
521,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S2R_C1.tif,7.618,248.918,0,255,1896.18,448800
522,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S2R_C3.tif,294.584,243.856,0,255,71836.136,17002635
523,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S2R_C3.tif,386.938,219.861,0,255,85072.766,20135565
524,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S3L_C1.tif,2.307,255,255,255,588.247,139230
525,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S3L_C1.tif,97.369,245.296,0,255,23884.328,5653095
526,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S3L_C1.tif,2.7,255,255,255,688.443,162945
527,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S3L_C1.tif,4.124,255,255,255,1051.518,248880
528,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S3L_C3.tif,329.381,251.546,0,255,82854.451,19610520
529,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S3R_C1.tif,6.612,254.837,0,255,1685.015,398820
530,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S3R_C1.tif,6.05,255,255,255,1542.801,365160
531,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S3R_C1.tif,2.442,255,255,255,622.723,147390
532,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S3R_C1.tif,76.215,254.067,0,255,19363.662,4583115
533,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S3R_C1.tif,92.595,251.509,0,255,23288.539,5512080
534,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S3R_C1.tif,2.235,255,255,255,569.931,134895
535,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S3R_C1.tif,15.624,251.345,0,255,3927.032,929475
536,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S3R_C3.tif,449.025,237.938,0,255,106840.052,25287585
537,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S3R_C3.tif,2.636,250.096,0,255,659.354,156060
538,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S3R_C3.tif,3.477,254.69,0,255,885.602,209610
539,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S3R_C3.tif,10.047,255,255,255,2561.998,606390
540,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S4L_C1.tif,72.581,254.035,0,255,18438.197,4364070
541,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S4L_C3.tif,293.98,251.801,0,255,74024.285,17520540
542,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S4L_C3.tif,19.224,236.674,0,255,4549.755,1076865
543,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S4L_C3.tif,4.96,255,255,255,1264.838,299370
544,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S5L_C1.tif,17.707,255,255,255,4515.279,1068705
545,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S5L_C3.tif,7.064,253.627,0,255,1791.675,424065
546,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S5L_C3.tif,62.627,254.622,0,255,15946.228,3774255
547,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L3_S5L_C3.tif,148.027,254.854,0,255,37725.365,8929080
548,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S2L_C1.tif,402.52,250.75,0,255,100931.727,23889165
549,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S2L_C1.tif,3.756,255,255,255,957.786,226695
550,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S2L_C1.tif,16.423,247.259,0,255,4060.627,961095
551,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S2L_C3.tif,659.261,245.355,0,255,161752.781,38284680
552,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S2R_C1.tif,2.045,255,255,255,521.45,123420
553,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S2R_C1.tif,255.034,248.727,0,255,63433.688,15013890
554,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S2R_C1.tif,4.119,253.431,0,255,1043.976,247095
555,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S2R_C3.tif,605.126,251.364,0,255,152107.042,36001665
556,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S3R_C1.tif,272.846,238.254,0,255,65006.656,15386190
557,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S3R_C1.tif,8.67,252.515,0,255,2189.226,518160
558,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S3R_C1.tif,2.877,255,255,255,733.692,173655
559,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S3R_C3.tif,541.121,250.735,0,255,135678.15,32113170
560,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S4L_C1.tif,166.773,252.558,0,255,42119.978,9969225
561,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S4L_C1.tif,5.121,255,255,255,1305.779,309060
562,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S4L_C3.tif,385.734,253.802,0,255,97899.994,23171595
563,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S5L_C1.tif,11.682,244.118,0,255,2851.812,674985
564,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S5L_C1.tif,111.219,243.56,0,255,27088.441,6411465
565,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S5L_C1.tif,3.012,250.351,0,255,754.163,178500
566,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S5L_C3.tif,339.124,246.823,0,255,83703.423,19811460
567,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S5R_C1.tif,111.308,240.859,0,255,26809.401,6345420
568,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S5R_C1.tif,6.836,255,255,255,1743.193,412590
569,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S5R_C1.tif,2.167,255,255,255,552.693,130815
570,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S5R_C1.tif,4.398,255,255,255,1121.547,265455
571,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S5R_C3.tif,41.98,254.872,0,255,10699.412,2532405
572,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S5R_C3.tif,2.974,255,255,255,758.472,179520
573,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S5R_C3.tif,122.314,254.586,0,255,31139.371,7370265
574,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S5R_C3.tif,21.683,255,255,255,5529.089,1308660
575,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L4_S5R_C3.tif,5.788,251.091,0,255,1453.379,343995
576,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S2R_C1.tif,939.201,239.948,0,255,225358.85,53339370
577,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S2R_C1.tif,3.19,255,255,255,813.418,192525
578,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S2R_C1.tif,3.317,255,255,255,845.739,200175
579,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S2R_C1.tif,2.1,255,255,255,535.455,126735
580,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S2R_C1.tif,7.166,255,255,255,1827.228,432480
581,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S2R_C1.tif,12.202,226.833,0,255,2767.777,655095
582,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S2R_C1.tif,2.104,255,255,255,536.533,126990
583,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S2R_C1.tif,2.843,255,255,255,725.073,171615
584,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S2R_C1.tif,11.07,255,255,255,2822.723,668100
585,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S2R_C3.tif,770.906,247.01,0,255,190421.731,45070230
586,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S2R_C3.tif,97.23,253.803,0,255,24677.276,5840775
587,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S2R_C3.tif,6.887,232.942,0,255,1604.211,379695
588,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S2R_C3.tif,56.036,248.29,0,255,13913.221,3293070
589,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S2R_C3.tif,30.133,254.928,0,255,7681.684,1818150
590,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S2R_C3.tif,8.834,255,255,255,2252.791,533205
591,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S3L_C1.tif,473.145,244.576,0,255,115719.777,27389295
592,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S3L_C1.tif,17.534,255,255,255,4471.106,1058250
593,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S3L_C1.tif,4.605,255,255,255,1174.339,277950
594,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S3L_C1.tif,10.508,245.669,0,255,2581.391,610980
595,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S3L_C1.tif,8.505,253.353,0,255,2154.75,510000
596,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S3L_C3.tif,739.557,239.631,0,255,177220.655,41945715
597,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S3L_C3.tif,6.878,251.241,0,255,1728.11,409020
598,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S3L_C3.tif,10.647,253.381,0,255,2697.747,638520
599,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S3L_C3.tif,40.746,253.546,0,255,10330.949,2445195
600,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S3R_C1.tif,273.598,250.542,0,255,68547.988,16224375
601,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S3R_C1.tif,7.166,254.549,0,255,1823.996,431715
602,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S3R_C1.tif,6.84,252.952,0,255,1730.264,409530
603,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S3R_C1.tif,4.132,255,255,255,1053.673,249390
604,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S3R_C3.tif,634.975,235.583,0,255,149589.217,35405730
605,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S3R_C3.tif,17.111,252.104,0,255,4313.81,1021020
606,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S3R_C3.tif,8.522,252.471,0,255,2151.518,509235
607,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S3R_C3.tif,14.171,255,255,255,3613.516,855270
608,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S4L_C1.tif,6.181,255,255,255,1576.2,373065
609,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S4L_C1.tif,165.134,253.558,0,255,41871.104,9910320
610,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S4L_C3.tif,107.395,254.99,0,255,27384.719,6481590
611,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S4L_C3.tif,328.232,253.717,0,255,83277.86,19710735
612,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S4L_C3.tif,9.008,255,255,255,2296.964,543660
613,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S4R_C1.tif,51.71,251.646,0,255,13012.536,3079890
614,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S4R_C1.tif,4.618,255,255,255,1177.571,278715
615,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S4R_C1.tif,148.606,245.684,0,255,36510.086,8641440
616,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S4R_C3.tif,30.175,232.185,0,255,7006.17,1658265
617,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S4R_C3.tif,2.581,255,255,255,658.276,155805
618,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S4R_C3.tif,149.852,254.18,0,255,38089.518,9015270
619,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S4R_C3.tif,185.393,254.035,0,255,47096.373,11147070
620,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S4R_C3.tif,38.164,255,255,255,9731.929,2303415
621,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S5L_C1.tif,75.374,248.025,0,255,18694.612,4424760
622,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S5L_C1.tif,91.239,255,255,255,23265.914,5506725
623,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S5L_C3.tif,97.885,254.703,0,255,24931.536,5900955
624,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S5L_C3.tif,237.077,250.387,0,255,59361.211,14049990
625,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S5L_C3.tif,3.515,255,255,255,896.376,212160
626,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S5L_C3.tif,6.076,255,255,255,1549.265,366690
627,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S5R_C1.tif,38.494,254.496,0,255,9796.571,2318715
628,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S5R_C1.tif,184.755,251.466,0,255,46459.644,10996365
629,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S5R_C3.tif,285.838,248.947,0,255,71158.468,16842240
630,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S5R_C3.tif,2.649,255,255,255,675.514,159885
631,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S5R_C3.tif,3.025,241.823,0,255,731.538,173145
632,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S5R_C3.tif,23.943,253.38,0,255,6066.699,1435905
633,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S5R_C3.tif,2.569,255,255,255,655.044,155040
634,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L5_S5R_C3.tif,36.618,254.912,0,255,9334.377,2209320
635,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2L_C1.tif,261.375,252.811,0,255,66078.644,15639915
636,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2L_C1.tif,5.645,255,255,255,1439.373,340680
637,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2L_C1.tif,4.618,253.833,0,255,1172.184,277440
638,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2L_C1.tif,349.353,250.531,0,255,87523.795,20715690
639,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2L_C3.tif,352.513,244.688,0,255,86255.724,20415555
640,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2L_C3.tif,12.485,255,255,255,3183.643,753525
641,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2L_C3.tif,609.782,211.994,0,255,129269.923,30596430
642,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2L_C3.tif,3.355,255,255,255,855.436,202470
643,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2L_C3.tif,3.824,255,255,255,975.024,230775
644,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2R_C1.tif,737.123,252.651,0,255,186235.052,44079300
645,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2R_C1.tif,3.532,255,255,255,900.686,213180
646,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2R_C1.tif,20.935,255,255,255,5338.393,1263525
647,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2R_C1.tif,2.489,255,255,255,634.574,150195
648,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2R_C1.tif,2.239,255,255,255,571.009,135150
649,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2R_C1.tif,3.638,248.188,0,255,902.84,213690
650,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2R_C3.tif,3.215,255,255,255,819.882,194055
651,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2R_C3.tif,389.638,229.572,0,255,89450.141,21171630
652,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2R_C3.tif,651.423,235.987,0,255,153727.414,36385185
653,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S2R_C3.tif,22.473,255,255,255,5730.558,1356345
654,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S3R_C1.tif,181.126,238.547,0,255,43207.049,10226520
655,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S3R_C1.tif,3.008,255,255,255,767.091,181560
656,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S3R_C3.tif,448.995,246.071,0,255,110484.812,26150250
657,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4L_C1.tif,177.526,254.041,0,255,45098.92,10674300
658,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4L_C1.tif,3.663,254.412,0,255,931.929,220575
659,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4L_C1.tif,2.767,246.824,0,255,683.056,161670
660,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4L_C1.tif,3.866,254.164,0,255,982.566,232560
661,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4L_C3.tif,399.993,248.28,0,255,99310.278,23505390
662,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4L_C3.tif,3.718,255,255,255,948.09,224400
663,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4L_C3.tif,4.639,255,255,255,1182.958,279990
664,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4L_C3.tif,8.492,255,255,255,2165.524,512550
665,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4L_C3.tif,14.276,254.774,0,255,3637.218,860880
666,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4L_C3.tif,3.972,252.016,0,255,1000.881,236895
667,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4L_C3.tif,14.813,254.782,0,255,3774.045,893265
668,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4R_C1.tif,5.324,251.56,0,255,1339.177,316965
669,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4R_C1.tif,196.665,252.047,0,255,49568.949,11732295
670,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4R_C1.tif,3.6,255,255,255,917.924,217260
671,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4R_C1.tif,15.92,247.15,0,255,3934.574,931260
672,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4R_C1.tif,7.47,254.135,0,255,1898.335,449310
673,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4R_C3.tif,516.882,230.148,0,255,118959.444,28156080
674,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4R_C3.tif,9.485,255,255,255,2418.707,572475
675,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4R_C3.tif,2.712,255,255,255,691.675,163710
676,MAX_20221220_Repo_Gal4_cd8_GFP_GD_L6_S4R_C3.tif,2.396,255,255,255,610.872,144585
677,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2L_C1.tif,2.053,255,255,255,523.604,123930
678,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2L_C1.tif,5.383,255,255,255,1372.576,324870
679,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2L_C1.tif,414.261,253.515,0,255,105021.443,24857145
680,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2L_C3.tif,15.649,255,255,255,3990.597,944520
681,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2L_C3.tif,1166.096,235.856,0,255,275030.149,65095890
682,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2L_C3.tif,2.087,255,255,255,532.223,125970
683,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2L_C3.tif,2.151,255,255,255,548.384,129795
684,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2L_C3.tif,2.59,255,255,255,660.431,156315
685,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2L_C3.tif,2.374,255,255,255,605.485,143310
686,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2L_C3.tif,3.076,255,255,255,784.329,185640
687,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2L_C3.tif,6.139,255,255,255,1565.426,370515
688,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2L_C3.tif,7.297,251.604,0,255,1835.847,434520
689,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2L_C3.tif,3.562,255,255,255,908.227,214965
690,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2L_C3.tif,2.784,255,255,255,709.99,168045
691,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2L_C3.tif,3.435,255,255,255,875.906,207315
692,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2L_C3.tif,4.939,255,255,255,1259.451,298095
693,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2R_C1.tif,4.952,255,255,255,1262.684,298860
694,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2R_C1.tif,5.446,255,255,255,1388.736,328695
695,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2R_C1.tif,314.129,245.784,0,255,77207.928,18274065
696,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2R_C1.tif,2.653,255,255,255,676.592,160140
697,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2R_C1.tif,7.225,255,255,255,1842.311,436050
698,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2R_C1.tif,9.844,255,255,255,2510.284,594150
699,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2R_C3.tif,6.088,252.523,0,255,1537.414,363885
700,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2R_C3.tif,688.384,251.192,0,255,172916.541,40926990
701,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2R_C3.tif,2.125,255,255,255,541.92,128265
702,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2R_C3.tif,3.05,255,255,255,777.865,184110
703,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2R_C3.tif,7.309,219.772,0,255,1606.366,380205
704,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S2R_C3.tif,2.074,255,255,255,528.991,125205
705,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S3L_C1.tif,116.428,254.334,0,255,29611.653,7008675
706,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S3L_C3.tif,656.759,243.34,0,255,159815.661,37826190
707,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S3R_C1.tif,164.285,254.797,0,255,41859.253,9907515
708,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S3R_C3.tif,524.8,251.046,0,255,131748.963,31183185
709,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S4L_C1.tif,13.127,254.918,0,255,3346.327,792030
710,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S4L_C1.tif,40.552,254.973,0,255,10339.568,2447235
711,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S4L_C3.tif,139.535,246.013,0,255,34327.324,8124810
712,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S4L_C3.tif,3.849,255,255,255,981.489,232305
713,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S4L_C3.tif,250.657,252.443,0,255,63276.392,14976660
714,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S4L_C3.tif,2.315,255,255,255,590.402,139740
715,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S5L_C1.tif,30.581,254.718,0,255,7789.422,1843650
716,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S5L_C3.tif,434.989,239.847,0,255,104330.845,24693690
717,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S5R_C1.tif,44.172,254.878,0,255,11258.569,2664750
718,MAX_20221220_Repo_Gal4_cd8_GFP_control_L1_S5R_C3.tif,411.481,253.455,0,255,104292.06,24684510
719,MAX_20221220_Repo_Gal4_cd8_GFP_control_L2_S2L_C1.tif,473.077,254.754,0,255,120518.406,28525065
720,MAX_20221220_Repo_Gal4_cd8_GFP_control_L2_S2L_C3.tif,5.256,255,255,255,1340.255,317220
721,MAX_20221220_Repo_Gal4_cd8_GFP_control_L2_S2L_C3.tif,1149.677,247.395,0,255,284424.859,67319490
722,MAX_20221220_Repo_Gal4_cd8_GFP_control_L2_S2L_C3.tif,12.168,255,255,255,3102.84,734400
